WahlbezirkeId,Wahlbezirke,Wahl,Jahr,Messung,Wert
32202,32202 Veltenhof-Süd,Stadtbezirksratswahl,2011,Sonstige,0.0
32211,32211 Lincolnsiedlung,Stadtbezirksratswahl,2011,Sonstige,0.0
32212,32212 Vorwerksiedlung,Stadtbezirksratswahl,2011,Sonstige,0.0
32301,32301 Harxbüttel,Stadtbezirksratswahl,2011,Sonstige,0.0
32311,32311 Thune,Stadtbezirksratswahl,2011,Sonstige,0.0
32321,32321 Wenden-Nordwest,Stadtbezirksratswahl,2011,Sonstige,0.0
32322,32322 Wenden-Ost,Stadtbezirksratswahl,2011,Sonstige,0.0
32323,32323 Wenden-Südwest,Stadtbezirksratswahl,2011,Sonstige,0.0
33101,33101 Schwarzer Berg-Süd,Stadtbezirksratswahl,2011,Sonstige,0.0
33102,33102 Schwarzer Berg-Mitte,Stadtbezirksratswahl,2011,Sonstige,0.0
33103,33103 Schwarzer Berg-West,Stadtbezirksratswahl,2011,Sonstige,0.0
33104,33104 Schwarzer Berg-Nordwest,Stadtbezirksratswahl,2011,Sonstige,0.0
33111,33111 Siegfriedviertel-Nord,Stadtbezirksratswahl,2011,Sonstige,0.0
33112,33112 Siegfriedviertel-Nordost,Stadtbezirksratswahl,2011,Sonstige,0.0
33113,33113 Siegfriedviertel-Südost,Stadtbezirksratswahl,2011,Sonstige,0.0
33114,33114 Siegfriedviertel-Mitte,Stadtbezirksratswahl,2011,Sonstige,0.0
33115,33115 Siegfriedviertel-Südwest,Stadtbezirksratswahl,2011,Sonstige,0.0
33116,33116 Siegfriedviertel-West,Stadtbezirksratswahl,2011,Sonstige,0.0
33121,33121 Wendenring-Süd,Stadtbezirksratswahl,2011,Sonstige,0.0
33122,33122 Wendenring-Nord,Stadtbezirksratswahl,2011,Sonstige,0.0
33123,33123 Am Nordbahnhof,Stadtbezirksratswahl,2011,Sonstige,0.0
33124,33124 Neues Hochschulviertel,Stadtbezirksratswahl,2011,Sonstige,0.0
33125,33125 Rebenring-Nord,Stadtbezirksratswahl,2011,Sonstige,0.0
